row,obs,id,task,alt,choice,none,brand_1,brand_2,ftlabel,cocoa_low,cocoa_high,price,female,age_26
3278,1093,214,1,2,1,0,1,0,1,1,0,1.49,0,0
3279,1093,214,1,3,0,1,0,0,0,0,0,0,0,0
3280,1094,214,2,1,1,0,-1,-1,-1,-1,-1,1.19,0,0
3281,1094,214,2,2,0,0,0,1,1,0,1,0.99,0,0
3282,1094,214,2,3,0,1,0,0,0,0,0,0,0,0
3283,1095,214,3,1,0,0,0,1,1,-1,-1,1.99,0,0
3284,1095,214,3,2,1,0,1,0,-1,0,1,1.19,0,0
3285,1095,214,3,3,0,1,0,0,0,0,0,0,0,0
3286,1096,214,4,1,1,0,1,0,1,1,0,1.19,0,0
3287,1096,214,4,2,0,0,0,1,1,0,1,1.49,0,0
3288,1096,214,4,3,0,1,0,0,0,0,0,0,0,0
3289,1097,214,5,1,1,0,1,0,-1,-1,-1,0.89,0,0
3290,1097,214,5,2,0,0,-1,-1,1,0,1,1.19,0,0
3291,1097,214,5,3,0,1,0,0,0,0,0,0,0,0
3292,1098,214,6,1,0,0,0,1,-1,-1,-1,0.99,0,0
3293,1098,214,6,2,1,0,-1,-1,1,1,0,0.89,0,0
3294,1098,214,6,3,0,1,0,0,0,0,0,0,0,0
3295,1099,214,7,1,1,0,-1,-1,-1,1,0,1.49,0,0
3296,1099,214,7,2,0,0,0,1,-1,1,0,0.89,0,0
3297,1099,214,7,3,0,1,0,0,0,0,0,0,0,0
3298,1100,214,8,1,1,0,1,0,1,0,1,1.99,0,0
3299,1100,214,8,2,0,0,-1,-1,1,-1,-1,1.49,0,0
3300,1100,214,8,3,0,1,0,0,0,0,0,0,0,0
3301,1101,214,9,1,1,0,-1,-1,1,-1,-1,0.89,0,0
3302,1101,214,9,2,0,0,0,1,-1,-1,-1,1.49,0,0
3303,1101,214,9,3,0,1,0,0,0,0,0,0,0,0
3304,1102,214,10,1,1,0,1,0,-1,0,1,1.49,0,0
3305,1102,214,10,2,0,0,-1,-1,-1,0,1,1.99,0,0
3306,1102,214,10,3,0,1,0,0,0,0,0,0,0,0
3307,1103,214,11,1,1,0,-1,-1,-1,1,0,0.99,0,0
3308,1103,214,11,2,0,0,0,1,1,1,0,1.99,0,0
3309,1103,214,11,3,0,1,0,0,0,0,0,0,0,0
3310,1104,214,12,1,1,0,1,0,-1,-1,-1,1.99,0,0
3311,1104,214,12,2,0,0,-1,-1,1,0,1,0.99,0,0
3312,1104,214,12,3,0,1,0,0,0,0,0,0,0,0
3313,1105,214,13,1,1,0,1,0,1,-1,-1,0.99,0,0
3314,1105,214,13,2,0,0,0,1,-1,0,1,0.89,0,0
3315,1105,214,13,3,0,1,0,0,0,0,0,0,0,0
3316,1106,214,14,1,0,0,-1,-1,-1,1,0,1.99,0,0
3317,1106,214,14,2,1,0,1,0,-1,1,0,0.99,0,0
3318,1106,214,14,3,0,1,0,0,0,0,0,0,0,0
3319,1107,216,1,1,0,0,0,1,1,0,1,1.99,0,1
3320,1107,216,1,2,1,0,-1,-1,-1,-1,-1,1.19,0,1
3321,1107,216,1,3,0,1,0,0,0,0,0,0,0,1
3322,1108,216,2,1,1,0,1,0,1,1,0,0.99,0,1
3323,1108,216,2,2,0,0,-1,-1,-1,1,0,0.89,0,1
3324,1108,216,2,3,0,1,0,0,0,0,0,0,0,1
3325,1109,216,3,1,0,0,0,1,1,-1,-1,1.49,0,1
3326,1109,216,3,2,1,0,-1,-1,1,0,1,0.99,0,1
3327,1109,216,3,3,0,1,0,0,0,0,0,0,0,1
3328,1110,216,4,1,0,0,0,1,-1,-1,-1,0.99,0,1
3329,1110,216,4,2,1,0,1,0,1,-1,-1,0.89,0,1
3330,1110,216,4,3,0,1,0,0,0,0,0,0,0,1
3331,1111,216,5,1,1,0,1,0,-1,1,0,1.19,0,1
3332,1111,216,5,2,0,0,-1,-1,1,1,0,1.99,0,1
3333,1111,216,5,3,0,1,0,0,0,0,0,0,0,1
3334,1112,216,6,1,0,0,0,1,1,0,1,1.49,0,1
3335,1112,216,6,2,1,0,1,0,1,0,1,0.89,0,1
3336,1112,216,6,3,0,1,0,0,0,0,0,0,0,1
3337,1113,216,7,1,1,0,0,1,-1,1,0,0.89,0,1
3338,1113,216,7,2,0,0,1,0,-1,-1,-1,1.49,0,1
3339,1113,216,7,3,0,1,0,0,0,0,0,0,0,1
3340,1114,216,8,1,1,0,-1,-1,1,-1,-1,0.89,0,1
3341,1114,216,8,2,0,0,0,1,1,1,0,1.19,0,1
3342,1114,216,8,3,0,1,0,0,0,0,0,0,0,1
3343,1115,216,9,1,0,0,0,1,-1,0,1,0.89,0,1
3344,1115,216,9,2,1,0,-1,-1,1,0,1,1.19,0,1
3345,1115,216,9,3,0,1,0,0,0,0,0,0,0,1
3346,1116,216,10,1,0,0,1,0,-1,-1,-1,1.99,0,1
3347,1116,216,10,2,1,0,-1,-1,1,1,0,1.49,0,1
3348,1116,216,10,3,0,1,0,0,0,0,0,0,0,1
3349,1117,216,11,1,1,0,0,1,1,-1,-1,1.19,0,1
3350,1117,216,11,2,0,0,-1,-1,-1,1,0,1.49,0,1
3351,1117,216,11,3,0,1,0,0,0,0,0,0,0,1
3352,1118,216,12,1,1,0,1,0,-1,0,1,1.49,0,1
3353,1118,216,12,2,0,0,0,1,-1,1,0,0.99,0,1
3354,1118,216,12,3,0,1,0,0,0,0,0,0,0,1
3355,1119,216,13,1,0,0,1,0,1,1,0,1.99,0,1
3356,1119,216,13,2,1,0,-1,-1,-1,-1,-1,0.99,0,1
3357,1119,216,13,3,0,1,0,0,0,0,0,0,0,1
3358,1120,216,14,1,1,0,1,0,-1,0,1,1.19,0,1
3359,1120,216,14,2,0,0,-1,-1,-1,0,1,1.99,0,1
3360,1120,216,14,3,0,1,0,0,0,0,0,0,0,1
3361,1121,218,1,1,1,0,0,1,-1,0,1,0.89,0,0
3362,1121,218,1,2,0,0,-1,-1,1,0,1,1.99,0,0
3363,1121,218,1,3,0,1,0,0,0,0,0,0,0,0
3364,1122,218,2,1,1,0,0,1,1,1,0,0.99,0,0
3365,1122,218,2,2,0,0,-1,-1,-1,0,1,1.99,0,0
3366,1122,218,2,3,0,1,0,0,0,0,0,0,0,0
3367,1123,218,3,1,0,0,1,0,1,1,0,1.99,0,0
3368,1123,218,3,2,1,0,-1,-1,1,1,0,1.49,0,0
3369,1123,218,3,3,0,1,0,0,0,0,0,0,0,0
3370,1124,218,4,1,0,0,-1,-1,1,0,1,1.49,0,0
3371,1124,218,4,2,1,0,0,1,-1,-1,-1,1.99,0,0
3372,1124,218,4,3,0,1,0,0,0,0,0,0,0,0
3373,1125,218,5,1,1,0,1,0,-1,0,1,1.49,0,0
3374,1125,218,5,2,0,0,0,1,-1,0,1,1.19,0,0
3375,1125,218,5,3,0,1,0,0,0,0,0,0,0,0
3376,1126,218,6,1,0,0,0,1,1,-1,-1,1.99,0,0
3377,1126,218,6,2,1,0,1,0,-1,-1,-1,0.89,0,0
3378,1126,218,6,3,0,1,0,0,0,0,0,0,0,0
3379,1127,218,7,1,0,0,-1,-1,1,-1,-1,1.19,0,0
3380,1127,218,7,2,1,0,0,1,1,1,0,0.89,0,0
3381,1127,218,7,3,0,1,0,0,0,0,0,0,0,0
3382,1128,218,8,1,0,0,1,0,1,0,1,1.19,0,0
3383,1128,218,8,2,1,0,-1,-1,-1,1,0,0.89,0,0
3384,1128,218,8,3,0,1,0,0,0,0,0,0,0,0
3385,1129,218,9,1,1,0,1,0,1,-1,-1,1.49,0,0
3386,1129,218,9,2,0,0,-1,-1,-1,0,1,0.99,0,0
3387,1129,218,9,3,0,1,0,0,0,0,0,0,0,0
3388,1130,218,10,1,0,0,0,1,1,0,1,0.99,0,0
3389,1130,218,10,2,1,0,1,0,1,-1,-1,1.19,0,0
3390,1130,218,10,3,0,1,0,0,0,0,0,0,0,0
3391,1131,218,11,1,0,0,1,0,1,0,1,0.89,0,0
3392,1131,218,11,2,1,0,0,1,-1,1,0,1.49,0,0
3393,1131,218,11,3,0,1,0,0,0,0,0,0,0,0
3394,1132,218,12,1,1,0,1,0,-1,1,0,0.99,0,0
3395,1132,218,12,2,0,0,-1,-1,-1,1,0,1.19,0,0
3396,1132,218,12,3,0,1,0,0,0,0,0,0,0,0
3397,1133,218,13,1,0,0,1,0,-1,1,0,1.99,0,0
3398,1133,218,13,2,1,0,-1,-1,1,-1,-1,0.89,0,0
3399,1133,218,13,3,0,1,0,0,0,0,0,0,0,0
3400,1134,218,14,1,0,0,0,1,-1,-1,-1,1.49,0,0
3401,1134,218,14,2,1,0,-1,-1,-1,-1,-1,0.99,0,0
3402,1134,218,14,3,0,1,0,0,0,0,0,0,0,0
3403,1135,219,1,1,1,0,-1,-1,1,0,1,1.99,1,0
3404,1135,219,1,2,0,0,1,0,1,1,0,1.19,1,0
3405,1135,219,1,3,0,1,0,0,0,0,0,0,1,0
3406,1136,219,2,1,1,0,0,1,-1,0,1,1.99,1,0
3407,1136,219,2,2,0,0,1,0,1,-1,-1,1.49,1,0
3408,1136,219,2,3,0,1,0,0,0,0,0,0,1,0
3409,1137,219,3,1,0,0,-1,-1,1,0,1,1.49,1,0
3410,1137,219,3,2,1,0,1,0,-1,0,1,0.89,1,0
3411,1137,219,3,3,0,1,0,0,0,0,0,0,1,0
3412,1138,219,4,1,0,0,1,0,-1,-1,-1,1.49,1,0
3413,1138,219,4,2,1,0,-1,-1,1,-1,-1,0.99,1,0
3414,1138,219,4,3,0,1,0,0,0,0,0,0,1,0
3415,1139,219,5,1,0,0,1,0,-1,1,0,1.99,1,0
3416,1139,219,5,2,1,0,0,1,1,-1,-1,1.19,1,0
3417,1139,219,5,3,0,1,0,0,0,0,0,0,1,0
3418,1140,219,6,1,0,0,0,1,-1,1,0,0.99,1,0
3419,1140,219,6,2,1,0,-1,-1,1,1,0,0.89,1,0
3420,1140,219,6,3,0,1,0,0,0,0,0,0,1,0
3421,1141,219,7,1,0,0,-1,-1,-1,0,1,1.19,1,0
3422,1141,219,7,2,1,0,1,0,1,1,0,0.89,1,0
3423,1141,219,7,3,0,1,0,0,0,0,0,0,1,0
3424,1142,219,8,1,0,0,1,0,-1,-1,-1,1.99,1,0
3425,1142,219,8,2,1,0,-1,-1,-1,-1,-1,0.89,1,0
3426,1142,219,8,3,0,1,0,0,0,0,0,0,1,0
3427,1143,219,9,1,0,0,0,1,1,0,1,1.49,1,0
3428,1143,219,9,2,1,0,1,0,1,0,1,0.99,1,0
3429,1143,219,9,3,0,1,0,0,0,0,0,0,1,0
3430,1144,219,10,1,1,0,0,1,-1,1,0,1.49,1,0
3431,1144,219,10,2,0,0,-1,-1,1,-1,-1,1.99,1,0
3432,1144,219,10,3,0,1,0,0,0,0,0,0,1,0
3433,1145,219,11,1,0,0,0,1,-1,-1,-1,1.19,1,0
3434,1145,219,11,2,1,0,-1,-1,-1,-1,-1,0.99,1,0
3435,1145,219,11,3,0,1,0,0,0,0,0,0,1,0
3436,1146,219,12,1,1,0,0,1,-1,0,1,0.89,1,0
3437,1146,219,12,2,0,0,-1,-1,-1,1,0,1.49,1,0
3438,1146,219,12,3,0,1,0,0,0,0,0,0,1,0
3439,1147,219,13,1,0,0,1,0,1,0,1,1.19,1,0
3440,1147,219,13,2,1,0,0,1,1,1,0,0.99,1,0
3441,1147,219,13,3,0,1,0,0,0,0,0,0,1,0
3442,1148,219,14,1,0,0,-1,-1,-1,1,0,1.19,1,0
3443,1148,219,14,2,1,0,0,1,1,-1,-1,0.89,1,0
3444,1148,219,14,3,0,1,0,0,0,0,0,0,1,0
3445,1149,220,1,1,0,0,1,0,1,1,0,1.99,1,0
3446,1149,220,1,2,1,0,-1,-1,-1,1,0,1.19,1,0
3447,1149,220,1,3,0,1,0,0,0,0,0,0,1,0
3448,1150,220,2,1,1,0,-1,-1,1,0,1,1.49,1,0
3449,1150,220,2,2,0,0,1,0,-1,-1,-1,1.99,1,0
3450,1150,220,2,3,0,1,0,0,0,0,0,0,1,0
3451,1151,220,3,1,0,0,1,0,1,1,0,1.49,1,0
3452,1151,220,3,2,1,0,-1,-1,-1,0,1,0.99,1,0
3453,1151,220,3,3,0,1,0,0,0,0,0,0,1,0
3454,1152,220,4,1,0,0,-1,-1,1,1,0,1.99,1,0
3455,1152,220,4,2,1,0,1,0,1,0,1,0.89,1,0
3456,1152,220,4,3,0,1,0,0,0,0,0,0,1,0
3457,1153,220,5,1,0,0,1,0,-1,-1,-1,1.19,1,0
3458,1153,220,5,2,1,0,0,1,1,-1,-1,0.99,1,0
3459,1153,220,5,3,0,1,0,0,0,0,0,0,1,0
3460,1154,220,6,1,1,0,1,0,1,0,1,0.99,1,0
3461,1154,220,6,2,0,0,0,1,-1,1,0,0.89,1,0
3462,1154,220,6,3,0,1,0,0,0,0,0,0,1,0
3463,1155,220,7,1,0,0,0,1,-1,0,1,0.89,1,0
3464,1155,220,7,2,1,0,1,0,-1,0,1,1.19,1,0
3465,1155,220,7,3,0,1,0,0,0,0,0,0,1,0
3466,1156,220,8,1,0,0,0,1,1,1,0,1.19,1,0
3467,1156,220,8,2,1,0,-1,-1,-1,0,1,1.49,1,0
3468,1156,220,8,3,0,1,0,0,0,0,0,0,1,0
3469,1157,220,9,1,0,0,0,1,1,0,1,1.19,1,0
3470,1157,220,9,2,1,0,1,0,-1,1,0,0.99,1,0
3471,1157,220,9,3,0,1,0,0,0,0,0,0,1,0
3472,1158,220,10,1,0,0,0,1,-1,0,1,1.99,1,0
3473,1158,220,10,2,1,0,-1,-1,-1,-1,-1,0.89,1,0
3474,1158,220,10,3,0,1,0,0,0,0,0,0,1,0
3475,1159,220,11,1,1,0,-1,-1,1,-1,-1,0.89,1,0
3476,1159,220,11,2,0,0,0,1,1,0,1,1.99,1,0
3477,1159,220,11,3,0,1,0,0,0,0,0,0,1,0
3478,1160,220,12,1,1,0,0,1,-1,-1,-1,0.99,1,0
3479,1160,220,12,2,0,0,1,0,-1,-1,-1,1.49,1,0
3480,1160,220,12,3,0,1,0,0,0,0,0,0,1,0
3481,1161,220,13,1,1,0,-1,-1,1,1,0,0.99,1,0
3482,1161,220,13,2,0,0,0,1,-1,1,0,1.49,1,0
3483,1161,220,13,3,0,1,0,0,0,0,0,0,1,0
3484,1162,220,14,1,1,0,-1,-1,1,-1,-1,1.19,1,0
3485,1162,220,14,2,0,0,0,1,1,-1,-1,1.49,1,0
3486,1162,220,14,3,0,1,0,0,0,0,0,0,1,0
3487,1163,223,1,1,0,0,-1,-1,-1,0,1,1.19,1,0
3488,1163,223,1,2,0,0,0,1,1,0,1,1.49,1,0
3489,1163,223,1,3,1,1,0,0,0,0,0,0,1,0
3490,1164,223,2,1,0,0,-1,-1,1,1,0,1.99,1,0
3491,1164,223,2,2,0,0,1,0,-1,-1,-1,1.19,1,0
3492,1164,223,2,3,1,1,0,0,0,0,0,0,1,0
3493,1165,223,3,1,1,0,0,1,1,1,0,1.19,1,0
3494,1165,223,3,2,0,0,1,0,1,0,1,0.99,1,0
3495,1165,223,3,3,0,1,0,0,0,0,0,0,1,0
3496,1166,223,4,1,1,0,0,1,1,-1,-1,0.89,1,0
3497,1166,223,4,2,0,0,1,0,-1,1,0,1.49,1,0
3498,1166,223,4,3,0,1,0,0,0,0,0,0,1,0
3499,1167,223,5,1,0,0,1,0,1,0,1,1.19,1,0
3500,1167,223,5,2,0,0,-1,-1,-1,0,1,0.89,1,0
3501,1167,223,5,3,1,1,0,0,0,0,0,0,1,0
3502,1168,223,6,1,0,0,1,0,1,0,1,1.99,1,0
3503,1168,223,6,2,1,0,0,1,-1,1,0,0.99,1,0
3504,1168,223,6,3,0,1,0,0,0,0,0,0,1,0
3505,1169,223,7,1,0,0,1,0,-1,-1,-1,1.99,1,0
3506,1169,223,7,2,0,0,0,1,-1,0,1,0.89,1,0
3507,1169,223,7,3,1,1,0,0,0,0,0,0,1,0
3508,1170,223,8,1,0,0,0,1,-1,1,0,1.99,1,0
3509,1170,223,8,2,1,0,-1,-1,-1,1,0,0.89,1,0
3510,1170,223,8,3,0,1,0,0,0,0,0,0,1,0
3511,1171,223,9,1,0,0,-1,-1,1,-1,-1,0.99,1,0
3512,1171,223,9,2,1,0,1,0,-1,1,0,1.49,1,0
3513,1171,223,9,3,0,1,0,0,0,0,0,0,1,0
3514,1172,223,10,1,0,0,-1,-1,-1,0,1,1.99,1,0
3515,1172,223,10,2,0,0,0,1,-1,0,1,1.49,1,0
3516,1172,223,10,3,1,1,0,0,0,0,0,0,1,0
3517,1173,223,11,1,1,0,1,0,1,1,0,0.89,1,0
3518,1173,223,11,2,0,0,0,1,1,0,1,0.99,1,0
3519,1173,223,11,3,0,1,0,0,0,0,0,0,1,0
3520,1174,223,12,1,1,0,-1,-1,1,1,0,1.19,1,0
3521,1174,223,12,2,0,0,1,0,-1,-1,-1,0.99,1,0
3522,1174,223,12,3,0,1,0,0,0,0,0,0,1,0
3523,1175,223,13,1,1,0,-1,-1,1,-1,-1,1.49,1,0
3524,1175,223,13,2,0,0,0,1,1,-1,-1,1.99,1,0
3525,1175,223,13,3,0,1,0,0,0,0,0,0,1,0
3526,1176,223,14,1,0,0,0,1,-1,-1,-1,1.19,1,0
3527,1176,223,14,2,1,0,-1,-1,1,-1,-1,1.49,1,0
3528,1176,223,14,3,0,1,0,0,0,0,0,0,1,0
3529,1177,224,1,1,0,0,1,0,-1,-1,-1,1.49,1,1
3530,1177,224,1,2,1,0,0,1,1,1,0,0.89,1,1
3531,1177,224,1,3,0,1,0,0,0,0,0,0,1,1
3532,1178,224,2,1,1,0,1,0,1,-1,-1,0.99,1,1
3533,1178,224,2,2,0,0,0,1,-1,1,0,1.19,1,1
3534,1178,224,2,3,0,1,0,0,0,0,0,0,1,1
3535,1179,224,3,1,1,0,0,1,1,0,1,0.99,1,1
3536,1179,224,3,2,0,0,1,0,-1,0,1,0.89,1,1
3537,1179,224,3,3,0,1,0,0,0,0,0,0,1,1
3538,1180,224,4,1,0,0,0,1,1,-1,-1,1.99,1,1
3539,1180,224,4,2,1,0,-1,-1,1,1,0,1.49,1,1
3540,1180,224,4,3,0,1,0,0,0,0,0,0,1,1
3541,1181,224,5,1,0,0,0,1,-1,1,0,1.99,1,1
3542,1181,224,5,2,1,0,-1,-1,1,-1,-1,1.19,1,1
3543,1181,224,5,3,0,1,0,0,0,0,0,0,1,1
3544,1182,224,6,1,0,0,1,0,-1,0,1,1.19,1,1
3545,1182,224,6,2,1,0,-1,-1,-1,0,1,0.89,1,1
3546,1182,224,6,3,0,1,0,0,0,0,0,0,1,1
3547,1183,224,7,1,1,0,1,0,1,1,0,1.49,1,1
3548,1183,224,7,2,0,0,-1,-1,-1,1,0,1.19,1,1
3549,1183,224,7,3,0,1,0,0,0,0,0,0,1,1
3550,1184,224,8,1,0,0,-1,-1,-1,0,1,1.99,1,1
3551,1184,224,8,2,0,0,0,1,-1,0,1,1.49,1,1
3552,1184,224,8,3,1,1,0,0,0,0,0,0,1,1
3553,1185,224,9,1,1,0,1,0,1,0,1,1.19,1,1
3554,1185,224,9,2,0,0,-1,-1,-1,-1,-1,1.99,1,1
3555,1185,224,9,3,0,1,0,0,0,0,0,0,1,1
3556,1186,224,10,1,1,0,0,1,1,-1,-1,1.19,1,1
3557,1186,224,10,2,0,0,1,0,1,1,0,1.99,1,1
3558,1186,224,10,3,0,1,0,0,0,0,0,0,1,1
3559,1187,224,11,1,0,0,1,0,-1,1,0,0.99,1,1
3560,1187,224,11,2,0,0,0,1,1,0,1,1.49,1,1
3561,1187,224,11,3,1,1,0,0,0,0,0,0,1,1
3562,1188,224,12,1,0,0,-1,-1,1,0,1,0.99,1,1
3563,1188,224,12,2,0,0,1,0,1,0,1,1.99,1,1
3564,1188,224,12,3,1,1,0,0,0,0,0,0,1,1
3565,1189,224,13,1,0,0,0,1,-1,-1,-1,0.99,1,1
3566,1189,224,13,2,1,0,-1,-1,1,1,0,0.89,1,1
3567,1189,224,13,3,0,1,0,0,0,0,0,0,1,1
3568,1190,224,14,1,0,0,1,0,-1,-1,-1,0.89,1,1
3569,1190,224,14,2,0,0,-1,-1,-1,-1,-1,1.49,1,1
3570,1190,224,14,3,1,1,0,0,0,0,0,0,1,1
3571,1191,225,1,1,0,0,0,1,-1,-1,-1,1.99,1,0
3572,1191,225,1,2,1,0,1,0,1,1,0,1.19,1,0
3573,1191,225,1,3,0,1,0,0,0,0,0,0,1,0
3574,1192,225,2,1,0,0,1,0,-1,-1,-1,1.49,1,0
3575,1192,225,2,2,0,0,-1,-1,-1,-1,-1,1.19,1,0
3576,1192,225,2,3,1,1,0,0,0,0,0,0,1,0
3577,1193,225,3,1,0,0,1,0,1,0,1,1.99,1,0
3578,1193,225,3,2,0,0,0,1,1,0,1,1.19,1,0
3579,1193,225,3,3,1,1,0,0,0,0,0,0,1,0
3580,1194,225,4,1,1,0,0,1,-1,1,0,1.19,1,0
3581,1194,225,4,2,0,0,1,0,1,1,0,1.99,1,0
3582,1194,225,4,3,0,1,0,0,0,0,0,0,1,0
3583,1195,225,5,1,1,0,-1,-1,1,1,0,1.49,1,0
3584,1195,225,5,2,0,0,1,0,-1,-1,-1,0.99,1,0
3585,1195,225,5,3,0,1,0,0,0,0,0,0,1,0
3586,1196,225,6,1,0,0,0,1,1,-1,-1,0.89,1,0
3587,1196,225,6,2,0,0,1,0,1,0,1,0.99,1,0
3588,1196,225,6,3,1,1,0,0,0,0,0,0,1,0
3589,1197,225,7,1,0,0,-1,-1,-1,0,1,0.89,1,0
3590,1197,225,7,2,0,0,0,1,1,0,1,1.49,1,0
3591,1197,225,7,3,1,1,0,0,0,0,0,0,1,0
3592,1198,225,8,1,0,0,-1,-1,-1,0,1,1.49,1,0
3593,1198,225,8,2,1,0,0,1,1,1,0,0.99,1,0
3594,1198,225,8,3,0,1,0,0,0,0,0,0,1,0
3595,1199,225,9,1,0,0,-1,-1,-1,0,1,0.99,1,0
3596,1199,225,9,2,0,0,0,1,-1,1,0,1.49,1,0
3597,1199,225,9,3,1,1,0,0,0,0,0,0,1,0
3598,1200,225,10,1,0,0,0,1,-1,-1,-1,1.99,1,0
3599,1200,225,10,2,0,0,-1,-1,1,-1,-1,0.89,1,0
3600,1200,225,10,3,1,1,0,0,0,0,0,0,1,0
3601,1201,225,11,1,0,0,-1,-1,-1,1,0,1.99,1,0
3602,1201,225,11,2,0,0,1,0,-1,0,1,1.19,1,0
3603,1201,225,11,3,1,1,0,0,0,0,0,0,1,0
3604,1202,225,12,1,0,0,-1,-1,1,-1,-1,1.19,1,0
3605,1202,225,12,2,0,0,0,1,-1,0,1,0.89,1,0
3606,1202,225,12,3,1,1,0,0,0,0,0,0,1,0
3607,1203,225,13,1,0,0,1,0,1,-1,-1,1.49,1,0
3608,1203,225,13,2,0,0,-1,-1,1,0,1,1.99,1,0
3609,1203,225,13,3,1,1,0,0,0,0,0,0,1,0
3610,1204,225,14,1,0,0,1,0,-1,1,0,0.89,1,0
3611,1204,225,14,2,1,0,-1,-1,1,1,0,0.99,1,0
3612,1204,225,14,3,0,1,0,0,0,0,0,0,1,0
3613,1205,226,1,1,0,0,0,1,1,0,1,1.19,0,0
3614,1205,226,1,2,1,0,-1,-1,1,1,0,0.99,0,0
3615,1205,226,1,3,0,1,0,0,0,0,0,0,0,0
3616,1206,226,2,1,0,0,1,0,-1,-1,-1,1.19,0,0
3617,1206,226,2,2,1,0,-1,-1,1,1,0,1.49,0,0
3618,1206,226,2,3,0,1,0,0,0,0,0,0,0,0
3619,1207,226,3,1,0,0,1,0,1,0,1,0.99,0,0
3620,1207,226,3,2,0,0,-1,-1,-1,-1,-1,1.99,0,0
3621,1207,226,3,3,1,1,0,0,0,0,0,0,0,0
3622,1208,226,4,1,0,0,1,0,1,-1,-1,1.19,0,0
3623,1208,226,4,2,0,0,0,1,-1,0,1,1.99,0,0
3624,1208,226,4,3,1,1,0,0,0,0,0,0,0,0
3625,1209,226,5,1,1,0,1,0,-1,1,0,0.89,0,0
3626,1209,226,5,2,0,0,0,1,-1,-1,-1,0.99,0,0
3627,1209,226,5,3,0,1,0,0,0,0,0,0,0,0
3628,1210,226,6,1,0,0,0,1,-1,-1,-1,0.99,0,0
3629,1210,226,6,2,0,0,-1,-1,1,-1,-1,1.99,0,0
3630,1210,226,6,3,1,1,0,0,0,0,0,0,0,0
3631,1211,226,7,1,1,0,0,1,-1,1,0,0.89,0,0
3632,1211,226,7,2,0,0,1,0,1,1,0,1.99,0,0
3633,1211,226,7,3,0,1,0,0,0,0,0,0,0,0
3634,1212,226,8,1,0,0,1,0,1,0,1,0.99,0,0
3635,1212,226,8,2,1,0,-1,-1,-1,1,0,1.19,0,0
3636,1212,226,8,3,0,1,0,0,0,0,0,0,0,0
3637,1213,226,9,1,0,0,0,1,1,-1,-1,1.49,0,0
3638,1213,226,9,2,0,0,1,0,1,-1,-1,0.89,0,0
3639,1213,226,9,3,1,1,0,0,0,0,0,0,0,0
3640,1214,226,10,1,1,0,-1,-1,-1,1,0,0.99,0,0
3641,1214,226,10,2,0,0,1,0,-1,1,0,1.49,0,0
3642,1214,226,10,3,0,1,0,0,0,0,0,0,0,0
3643,1215,226,11,1,0,0,-1,-1,-1,0,1,1.19,0,0
3644,1215,226,11,2,0,0,0,1,-1,0,1,1.49,0,0
3645,1215,226,11,3,1,1,0,0,0,0,0,0,0,0
3646,1216,226,12,1,1,0,0,1,1,1,0,1.19,0,0
3647,1216,226,12,2,0,0,-1,-1,1,-1,-1,0.89,0,0
3648,1216,226,12,3,0,1,0,0,0,0,0,0,0,0
3649,1217,226,13,1,0,0,-1,-1,-1,0,1,1.49,0,0
3650,1217,226,13,2,0,0,0,1,1,1,0,1.99,0,0
3651,1217,226,13,3,1,1,0,0,0,0,0,0,0,0
3652,1218,226,14,1,0,0,1,0,-1,0,1,1.99,0,0
3653,1218,226,14,2,0,0,-1,-1,1,0,1,0.89,0,0
3654,1218,226,14,3,1,1,0,0,0,0,0,0,0,0
3655,1219,231,1,1,0,0,0,1,-1,-1,-1,1.19,0,0
3656,1219,231,1,2,1,0,1,0,1,0,1,1.99,0,0
3657,1219,231,1,3,0,1,0,0,0,0,0,0,0,0
3658,1220,231,2,1,1,0,1,0,-1,0,1,0.99,0,0
3659,1220,231,2,2,0,0,0,1,-1,0,1,0.89,0,0
3660,1220,231,2,3,0,1,0,0,0,0,0,0,0,0
3661,1221,231,3,1,1,0,1,0,-1,1,0,1.49,0,0
3662,1221,231,3,2,0,0,0,1,1,1,0,0.99,0,0
3663,1221,231,3,3,0,1,0,0,0,0,0,0,0,0
3664,1222,231,4,1,0,0,-1,-1,-1,-1,-1,0.99,0,0
3665,1222,231,4,2,1,0,1,0,1,0,1,1.49,0,0
3666,1222,231,4,3,0,1,0,0,0,0,0,0,0,0
3667,1223,231,5,1,1,0,1,0,1,-1,-1,0.99,0,0
3668,1223,231,5,2,0,0,-1,-1,1,0,1,1.49,0,0
3669,1223,231,5,3,0,1,0,0,0,0,0,0,0,0
3670,1224,231,6,1,0,0,0,1,-1,0,1,1.99,0,0
3671,1224,231,6,2,0,0,-1,-1,1,-1,-1,1.19,0,0
3672,1224,231,6,3,1,1,0,0,0,0,0,0,0,0
3673,1225,231,7,1,1,0,1,0,-1,1,0,1.99,0,0
3674,1225,231,7,2,0,0,-1,-1,-1,1,0,1.49,0,0
3675,1225,231,7,3,0,1,0,0,0,0,0,0,0,0
3676,1226,231,8,1,0,0,-1,-1,1,1,0,0.89,0,0
3677,1226,231,8,2,1,0,1,0,-1,1,0,1.19,0,0
3678,1226,231,8,3,0,1,0,0,0,0,0,0,0,0
3679,1227,231,9,1,1,0,1,0,1,0,1,1.19,0,0
3680,1227,231,9,2,0,0,0,1,1,-1,-1,1.49,0,0
